9818,580,1080
9818,1218,1074
9818,1218,5673
9818,1218,1080
9818,1525,1074
9818,1538,1074
9818,302,1074
9818,302,5673
9818,302,1080
9818,344,5673
9818,1074,1218
9818,1074,1525
9818,1074,1538
9818,1074,302
9818,1074,1534
9818,1074,502
9818,1074,1335
9818,1074,1359
9818,1074,4317
9818,1074,1273
9818,1074,1539
9818,1534,1074
9818,1066,1359
9818,502,1074
9818,502,1080
9818,1335,1074
9818,1359,1074
9818,1359,1066
9818,1359,5673
9818,5673,580
9818,5673,1218
9818,5673,302
9818,5673,344
9818,5673,1359
9818,5673,3998
9818,3998,5673
9818,4317,1074
9818,1273,1074
9818,1080,580
9818,1080,1218
9818,1080,302
9818,1080,502
9818,1539,1074
5002,2895,2844
5002,2895,2848
5002,2896,2897
5002,2897,2895
5002,2844,2895
5002,2848,2895
3545,2966,4029
3545,2966,2948
3545,2980,4029
3545,4029,2966
3545,4029,2980
3545,4029,6156
3545,4029,6149
3545,4029,6153
3545,4029,6150
3545,4029,6485
3545,4029,2981
3545,4029,1743
3545,6156,4029
3545,6149,4029
3545,6153,4029
3545,2948,2966
3545,6150,4029
3545,6485,4029
3545,2981,4029
3545,1743,4029
11741,2874,2881
11741,2774,2878
11741,2897,1762
11741,2877,2881
11741,2877,2899
11741,2878,2774
11741,2878,2881
11741,2878,1762
11741,2878,2893
11741,2881,2874
11741,2881,2877
11741,2881,2878
11741,2881,6460
11741,2881,1762
11741,2881,2879
11741,2881,2899
11741,6460,2881
11741,1762,2881
11741,1762,2899
11741,2879,2881
11741,2893,2878
11741,2899,2877
11741,2899,2881
11741,2899,1762
4608,6351,3379
4608,3370,3393
4608,3370,3395
4608,3370,2244
4608,3375,4380
4608,3375,3393
4608,3375,3395
4608,3375,3386
4608,3375,3400
4608,3375,3382
4608,3375,3399
4608,4380,3375
4608,4380,3388
4608,4380,4108
4608,4380,3368
4608,3393,3370
4608,3393,3375
4608,3393,3371
4608,3393,3395
4608,3393,4109
4608,3393,3404
4608,3393,6353
4608,3393,4120
4608,3393,3386
4608,3393,3179
4608,3393,4085
4608,3393,3384
4608,3393,3382
4608,3393,3378
4608,3393,4033
4608,3393,4097
4608,3393,3387
4608,3393,3388
4608,3393,3373
4608,3393,3364
4608,3393,3406
4608,3393,6435
4608,3393,4302
4608,3393,3361
4608,3393,4030
4608,3393,3374
4608,3393,4108
4608,3393,2275
4608,3393,3368
4608,3393,3369
4608,3393,3399
4608,3393,3376
4608,3393,6390
4608,3393,3379
4608,3393,6366
4608,3393,6361
4608,3393,6357
4608,3371,3393
4608,3371,3395
4608,3371,3385
4608,3371,3382
4608,3371,4144
4608,3371,6392
4608,3371,3383
4608,3395,3370
4608,3395,3375
4608,3395,3393
4608,3395,3371
4608,3395,9310
4608,3395,6434
4608,3395,4120
4608,3395,8407
4608,3395,6345
4608,3395,3389
4608,3395,3386
4608,3395,3077
4608,3395,3179
4608,3395,3930
4608,3395,4085
4608,3395,3381
4608,3395,8781
4608,3395,4301
4608,3395,3384
4608,3395,3382
4608,3395,6379
4608,3395,3394
4608,3395,3378
4608,3395,4033
4608,3395,6376
4608,3395,4097
4608,3395,6402
4608,3395,3339
4608,3395,3388
4608,3395,3373
4608,3395,3364
4608,3395,3406
4608,3395,6435
4608,3395,4144
4608,3395,6347
4608,3395,4030
4608,3395,3374
4608,3395,3390
4608,3395,4108
4608,3395,2275
4608,3395,3368
4608,3395,3369
4608,3395,3399
4608,3395,6392
4608,3395,3376
4608,3395,6390
4608,3395,6403
4608,3395,3396
4608,3395,3379
4608,3395,3383
4608,3395,6366
4608,3395,4149
4608,3395,6361
4608,3395,8876
4608,4109,3393
4608,4109,3400
4608,4109,3383
4608,4109,6355
4608,6344,3369
4608,9310,3395
4608,3404,3393
4608,3404,3386
4608,3404,3400
4608,3404,4108
4608,3404,4149
4608,4308,3378
4608,6434,3395
4608,6434,4144
4608,6353,3393
4608,6353,3388
4608,3385,3371
4608,3385,3379
4608,9311,4097
4608,9311,3379
4608,4120,3393
4608,4120,3395
4608,4120,3386
4608,4120,3387
4608,4120,6355
4608,8407,3395
4608,6345,3395
4608,3389,3395
4608,3386,3375
4608,3386,3393
4608,3386,3395
4608,3386,3404
4608,3386,4120
4608,3386,3394
4608,3386,3368
4608,3386,3369
4608,3077,3395
4608,3077,6361
4608,3077,6357
4608,3179,3393
4608,3179,3395
4608,3400,3375
4608,3400,4109
4608,3400,3404
4608,3400,4085
4608,3400,3387
4608,3400,3388
4608,3400,6954
4608,3400,6347
4608,3400,4108
4608,3400,3368
4608,3400,6392
4608,3400,3376
4608,3400,3379
4608,3400,4149
4608,3930,3395
4608,4085,3393
4608,4085,3395
4608,4085,3400
4608,4085,3372
4608,6432,3378
4608,3381,3395
4608,3381,3382
4608,8781,3395
4608,6386,3394
4608,6386,3376
4608,4301,3395
4608,3397,3399
4608,3384,3393
4608,3384,3395
4608,3384,3382
4608,3384,3387
4608,3382,3375
4608,3382,3393
4608,3382,3371
4608,3382,3395
4608,3382,3381
4608,3382,3384
4608,3382,3394
4608,3382,6376
4608,3382,3387
4608,3382,3388
4608,3382,3390
4608,3382,4108
4608,3382,2276
4608,3382,6403
4608,3382,3379
4608,3382,3383
4608,3382,4149
4608,6379,3395
4608,6379,3383
4608,3394,3395
4608,3394,3386
4608,3394,6386
4608,3394,3382
4608,3394,3378
4608,3394,4030
4608,3394,6392
4608,3394,4149
4608,3372,4085
4608,3372,6347
4608,3372,4030
4608,3378,3393
4608,3378,3395
4608,3378,4308
4608,3378,6432
4608,3378,3394
4608,3378,3368
4608,4033,3393
4608,4033,3395
4608,4033,6400
4608,6376,3395
4608,6376,3382
4608,4097,3393
4608,4097,3395
4608,4097,9311
4608,4097,3379
4608,4097,6366
4608,6385,3379
4608,6402,3395
4608,3339,3395
4608,6400,4033
4608,6400,3388
4608,6400,4030
4608,6400,6366
4608,3387,3393
4608,3387,4120
4608,3387,3400
4608,3387,3384
4608,3387,3382
4608,3387,4144
4608,3387,4030
4608,3388,4380
4608,3388,3393
4608,3388,3395
4608,3388,6353
4608,3388,3400
4608,3388,3382
4608,3388,6400
4608,3388,4030
4608,3373,3393
4608,3373,3395
4608,3373,3205
4608,3373,3376
4608,5475,3376
4608,6954,3400
4608,3364,3393
4608,3364,3395
4608,3364,6403
4608,3364,8043
4608,3406,3393
4608,3406,3395
4608,3406,2244
4608,6435,3393
4608,6435,3395
4608,3205,3373
4608,4144,3371
4608,4144,3395
4608,4144,6434
4608,4144,3387
4608,4144,3369
4608,4144,4149
4608,4144,156
4608,6347,3395
4608,6347,3400
4608,6347,3372
4608,2244,3370
4608,2244,3406
4608,4302,3393
4608,3361,3393
4608,4030,3393
4608,4030,3395
4608,4030,3394
4608,4030,3372
4608,4030,6400
4608,4030,3387
4608,4030,3388
4608,4030,4108
4608,4030,6392
4608,4030,4110
4608,3374,3393
4608,3374,3395
4608,3374,6403
4608,3390,3395
4608,3390,3382
4608,4108,4380
4608,4108,3393
4608,4108,3395
4608,4108,3404
4608,4108,3400
4608,4108,3382
4608,4108,4030
4608,4108,3379
4608,2276,3382
4608,2275,3393
4608,2275,3395
4608,3368,4380
4608,3368,3393
4608,3368,3395
4608,3368,3386
4608,3368,3400
4608,3368,3378
4608,8858,3369
4608,3369,3393
4608,3369,3395
4608,3369,6344
4608,3369,3386
4608,3369,4144
4608,3369,8858
4608,3399,3375
4608,3399,3393
4608,3399,3395
4608,3399,3397
4608,3399,3379
4608,6368,3379
4608,6392,3371
4608,6392,3395
4608,6392,3400
4608,6392,3394
4608,6392,4030
4608,3376,3393
4608,3376,3395
4608,3376,3400
4608,3376,6386
4608,3376,3373
4608,3376,5475
4608,6390,3393
4608,6390,3395
4608,6403,3395
4608,6403,3382
4608,6403,3364
4608,6403,3374
4608,3396,3395
4608,3379,6351
4608,3379,3393
4608,3379,3395
4608,3379,3385
4608,3379,9311
4608,3379,3400
4608,3379,3382
4608,3379,4097
4608,3379,6385
4608,3379,4108
4608,3379,3399
4608,3379,6368
4608,3379,3383
4608,3379,6366
4608,3379,4110
4608,3383,3371
4608,3383,3395
4608,3383,4109
4608,3383,3382
4608,3383,6379
4608,3383,3379
4608,6366,3393
4608,6366,3395
4608,6366,4097
4608,6366,6400
4608,6366,3379
4608,6366,8043
4608,4149,3395
4608,4149,3404
4608,4149,3400
4608,4149,3382
4608,4149,3394
4608,4149,4144
4608,4110,4030
4608,4110,3379
4608,6361,3393
4608,6361,3395
4608,6361,3077
4608,8876,3395
4608,156,4144
4608,6357,3393
4608,6357,3077
4608,8043,3364
4608,8043,6366
4608,6355,4109
4608,6355,4120
20565,3877,3484
20565,3484,3877
442,1128,1590
442,1590,1128
2524,8428,2988
2524,6151,2988
2524,4364,4111
2524,4364,2992
2524,4364,2988
2524,6143,6140
2524,6143,2988
2524,6140,6143
2524,6140,2975
2524,6140,2988
2524,2975,6140
2524,4111,4364
2524,4368,2988
2524,2992,4364
2524,2988,8428
2524,2988,6151
2524,2988,4364
2524,2988,6143
2524,2988,6140
2524,2988,4368
8463,3885,3076
8463,6176,3076
8463,3043,3069
8463,3043,3076
8463,3069,3043
8463,3069,3076
8463,3069,2194
8463,3068,3076
8463,3076,3885
8463,3076,6176
8463,3076,3043
8463,3076,3069
8463,3076,3068
8463,3076,2188
8463,3076,2072
8463,3076,3071
8463,3076,3125
8463,3076,3304
8463,3076,2194
8463,3076,3073
8463,3076,3074
8463,2188,3076
8463,2072,3076
8463,3071,3076
8463,3125,3076
8463,3304,3076
8463,2194,3069
8463,2194,3076
8463,3072,3076
8463,3073,3076
8463,3073,3072
8463,3074,3076
29,5498,128
29,128,5498
3201,3670,3988
3201,3988,3670
3201,3988,3797
3201,3988,3576
3201,3988,1760
3201,3797,3988
3201,3576,3988
3201,3576,1760
3201,1760,3988
3201,1760,3576
341,49,176
341,87,156
341,87,176
341,100,196
341,156,87
341,156,176
341,176,87
341,176,156
341,176,178
341,176,196
341,178,49
341,196,100
341,196,176
17885,1783,1824
17885,1783,1850
17885,1785,1824
17885,2709,1824
17885,1794,1824
17885,1796,1824
17885,1789,1824
17885,1795,1824
17885,1793,1824
17885,1792,1824
17885,1852,1824
17885,1852,1825
17885,1852,1850
17885,1797,1824
17885,1800,1824
17885,1804,1824
17885,1804,1825
17885,1804,3621
17885,1804,1840
17885,1804,3867
17885,1804,1847
17885,1767,1824
17885,1909,1824
17885,1807,1824
17885,1786,1824
17885,3797,1824
17885,1816,1824
17885,3877,1825
17885,3877,1850
17885,1824,1783
17885,1824,1785
17885,1824,2709
17885,1824,1794
17885,1824,1796
17885,1824,1789
17885,1824,1795
17885,1824,1793
17885,1824,1792
17885,1824,1852
17885,1824,1797
17885,1824,1800
17885,1824,1804
17885,1824,1767
17885,1824,1909
17885,1824,1807
17885,1824,1786
17885,1824,3797
17885,1824,1816
17885,1824,3576
17885,1824,1819
17885,1824,1822
17885,1824,1825
17885,1824,1826
17885,1824,1829
17885,1824,1836
17885,1824,1839
17885,1824,3621
17885,1824,1840
17885,1824,1885
17885,1824,3867
17885,1824,1848
17885,1824,1846
17885,1824,1847
17885,1824,1845
17885,1824,1854
17885,1824,1853
17885,1824,1855
17885,1824,1856
17885,1824,1858
17885,3576,1824
17885,1819,1824
17885,1822,1824
17885,1825,1852
17885,1825,1804
17885,1825,3877
17885,1825,1824
17885,1825,3621
17885,1825,1850
17885,1826,1824
17885,1829,1824
17885,1836,1824
17885,1836,1850
17885,1839,1824
17885,3621,1804
17885,3621,1824
17885,3621,1825
17885,3621,1850
17885,1840,1804
17885,1840,1824
17885,1840,1850
17885,1885,1824
17885,3867,1804
17885,3867,1824
17885,1848,1824
17885,1846,1824
17885,1847,1804
17885,1847,1824
17885,1850,1783
17885,1850,1852
17885,1850,3877
17885,1850,1825
17885,1850,1836
17885,1850,3621
17885,1850,1840
17885,1850,1856
17885,1845,1824
17885,1854,1824
17885,1853,1824
17885,1855,1824
17885,1856,1824
17885,1856,1850
17885,1858,1824
10758,3093,2048
10758,3093,2050
10758,2188,2050
10758,2048,3093
10758,2048,2223
10758,2048,2050
10758,2223,2048
10758,2223,2050
10758,2050,3093
10758,2050,2188
10758,2050,2048
10758,2050,2223
10758,2050,2053
10758,2053,2050
1401,1688,1678
1401,1423,1130
1401,1130,1423
1401,1130,1678
1401,1742,1678
1401,4197,1678
1401,1737,1678
1401,1678,1688
1401,1678,1130
1401,1678,1742
1401,1678,4197
1401,1678,1737
2548,1230,350
2548,1230,351
2548,210,344
2548,580,342
2548,4309,345
2548,4309,351
2548,737,344
2548,737,345
2548,737,342
2548,3941,344
2548,3941,350
2548,1688,344
2548,1218,344
2548,1218,345
2548,1218,352
2548,1218,342
2548,1218,350
2548,1506,350
2548,1739,350
2548,636,342
2548,469,342
2548,469,351
2548,1321,344
2548,1321,345
2548,1321,342
2548,1321,350
2548,1321,351
2548,1216,345
2548,1216,350
2548,1538,344
2548,1538,351
2548,353,350
2548,1501,344
2548,1501,345
2548,1501,350
2548,302,350
2548,1423,345
2548,1489,344
2548,1489,342
2548,1489,350
2548,1519,344
2548,1519,345
2548,1519,350
2548,1382,342
2548,1460,344
2548,1460,338
2548,1460,350
2548,344,210
2548,344,737
2548,344,3941
2548,344,1688
2548,344,1218
2548,344,1321
2548,344,1538
2548,344,1501
2548,344,1489
2548,344,1519
2548,344,1460
2548,344,1322
2548,344,1509
2548,344,1200
2548,344,338
2548,344,599
2548,344,535
2548,344,1626
2548,344,1555
2548,344,382
2548,344,342
2548,344,5557
2548,344,1452
2548,344,1225
2548,344,1468
2548,344,1479
2548,344,1458
2548,344,4322
2548,344,1462
2548,344,348
2548,344,507
2548,344,1638
2548,344,1054
2548,344,478
2548,344,1524
2548,344,1561
2548,344,1354
2548,344,5673
2548,344,1520
2548,344,3998
2548,344,1512
2548,344,1587
2548,344,1562
2548,344,1203
2548,344,1075
2548,344,1472
2548,344,1205
2548,344,772
2548,344,4317
2548,344,1646
2548,344,1486
2548,344,1206
2548,344,548
2548,344,1508
2548,344,1612
2548,344,1590
2548,344,287
2548,344,351
2548,344,1551
2548,344,1613
2548,344,1550
2548,344,679
2548,344,1226
2548,344,1209
2548,344,1208
2548,344,1678
2548,1322,344
2548,1509,344
2548,1509,345
2548,1509,352
2548,1509,342
2548,1509,350
2548,1509,351
2548,488,345
2548,1200,344
2548,1200,345
2548,1200,352
2548,1200,342
2548,1200,350
2548,1200,351
2548,338,1460
2548,338,344
2548,338,345
2548,338,350
2548,373,5557
2548,373,346
2548,373,3998
2548,373,4317
2548,373,1206
2548,599,344
2548,599,345
2548,345,4309
2548,345,737
2548,345,1218
2548,345,1321
2548,345,1216
2548,345,1501
2548,345,1423
2548,345,1519
2548,345,1509
2548,345,488
2548,345,1200
2548,345,338
2548,345,599
2548,345,1665
2548,345,5557
2548,345,1452
2548,345,1225
2548,345,671
2548,345,348
2548,345,1335
2548,345,1229
2548,345,1359
2548,345,1524
2548,345,481
2548,345,347
2548,345,1520
2548,345,3998
2548,345,674
2548,345,1587
2548,345,1742
2548,345,1486
2548,345,1206
2548,345,1508
2548,345,1526
2548,345,1551
2548,345,679
2548,345,680
2548,345,1209
2548,535,344
2548,1626,344
2548,1626,342
2548,1626,350
2548,1555,344
2548,1555,352
2548,1555,342
2548,1555,350
2548,1555,351
2548,382,344
2548,4166,342
2548,3986,342
2548,3986,351
2548,340,5557
2548,1665,345
2548,1665,342
2548,352,1218
2548,352,1509
2548,352,1200
2548,352,1555
2548,352,1452
2548,352,1524
2548,352,1561
2548,352,3998
2548,352,1742
2548,352,4317
2548,352,1486
2548,352,1206
2548,352,548
2548,352,350
2548,352,1508
2548,352,1551
2548,352,1613
2548,342,580
2548,342,737
2548,342,1218
2548,342,636
2548,342,469
2548,342,1321
2548,342,1489
2548,342,1382
2548,342,344
2548,342,1509
2548,342,1200
2548,342,1626
2548,342,1555
2548,342,4166
2548,342,3986
2548,342,1665
2548,342,1452
2548,342,4322
2548,342,507
2548,342,1229
2548,342,478
2548,342,1524
2548,342,1561
2548,342,1354
2548,342,347
2548,342,1520
2548,342,644
2548,342,3998
2548,342,1587
2548,342,1742
2548,342,1205
2548,342,4317
2548,342,1486
2548,342,1206
2548,342,350
2548,342,1273
2548,342,1551
2548,342,1613
2548,342,1550
2548,342,1678
2548,5557,344
2548,5557,373
2548,5557,345
2548,5557,340
2548,5557,350
2548,421,351
2548,1452,344
2548,1452,345
2548,1452,352
2548,1452,342
2548,1452,350
2548,1452,351
2548,1225,344
2548,1225,345
2548,1225,350
2548,1225,351
2548,1468,344
2548,1479,344
2548,1458,344
2548,4322,344
2548,4322,342
2548,4322,351
2548,669,350
2548,671,345
2548,1462,344
2548,1462,350
2548,348,344
2548,348,345
2548,348,350
2548,507,344
2548,507,342
2548,507,350
2548,507,351
2548,1529,351
2548,1638,344
2548,1638,350
2548,1054,344
2548,1335,345
2548,1229,345
2548,1229,342
2548,478,344
2548,478,342
2548,1359,345
2548,346,373
2548,1524,344
2548,1524,345
2548,1524,352
2548,1524,342
2548,1524,350
2548,1561,344
2548,1561,352
2548,1561,342
2548,1561,350
2548,1354,344
2548,1354,342
2548,1354,351
2548,5673,344
2548,481,345
2548,347,345
2548,347,342
2548,347,351
2548,1520,344
2548,1520,345
2548,1520,342
2548,1520,350
2548,644,342
2548,3998,344
2548,3998,373
2548,3998,345
2548,3998,352
2548,3998,342
2548,3998,350
2548,3998,351
2548,1512,344
2548,674,345
2548,1587,344
2548,1587,345
2548,1587,342
2548,1742,345
2548,1742,352
2548,1742,342
2548,1742,350
2548,1742,351
2548,1562,344
2548,1203,344
2548,1075,344
2548,1472,344
2548,1205,344
2548,1205,342
2548,1205,350
2548,772,344
2548,772,350
2548,4317,344
2548,4317,373
2548,4317,352
2548,4317,342
2548,4317,350
2548,4317,351
2548,1646,344
2548,1646,350
2548,1646,351
2548,1486,344
2548,1486,345
2548,1486,352
2548,1486,342
2548,1486,350
2548,1206,344
2548,1206,373
2548,1206,345
2548,1206,352
2548,1206,342
2548,1206,350
2548,1206,351
2548,548,344
2548,548,352
2548,548,350
2548,350,1230
2548,350,3941
2548,350,1218
2548,350,1506
2548,350,1739
2548,350,1321
2548,350,1216
2548,350,353
2548,350,1501
2548,350,302
2548,350,1489
2548,350,1519
2548,350,1460
2548,350,1509
2548,350,1200
2548,350,338
2548,350,1626
2548,350,1555
2548,350,352
2548,350,342
2548,350,5557
2548,350,1452
2548,350,1225
2548,350,669
2548,350,1462
2548,350,348
2548,350,507
2548,350,1638
2548,350,1524
2548,350,1561
2548,350,1520
2548,350,3998
2548,350,1742
2548,350,1205
2548,350,772
2548,350,4317
2548,350,1646
2548,350,1486
2548,350,1206
2548,350,548
2548,350,1508
2548,350,351
2548,350,1613
2548,350,1209
2548,350,1208
2548,1508,344
2548,1508,345
2548,1508,352
2548,1508,350
2548,1612,344
2548,1273,342
2548,1590,344
2548,1526,345
2548,287,344
2548,351,1230
2548,351,4309
2548,351,469
2548,351,1321
2548,351,1538
2548,351,344
2548,351,1509
2548,351,1200
2548,351,1555
2548,351,3986
2548,351,421
2548,351,1452
2548,351,1225
2548,351,4322
2548,351,507
2548,351,1529
2548,351,1354
2548,351,347
2548,351,3998
2548,351,1742
2548,351,4317
2548,351,1646
2548,351,1206
2548,351,350
2548,351,1613
2548,351,1550
2548,351,1209
2548,1551,344
2548,1551,345
2548,1551,352
2548,1551,342
2548,1613,344
2548,1613,352
2548,1613,342
2548,1613,350
2548,1613,351
2548,1550,344
2548,1550,342
2548,1550,351
2548,679,344
2548,679,345
2548,680,345
2548,1226,344
2548,1209,344
2548,1209,345
2548,1209,350
2548,1209,351
2548,1208,344
2548,1208,350
2548,1678,344
2548,1678,342
1173,7217,7218
1173,4385,7094
1173,3599,4385
1173,3599,7093
1173,3599,8202
1173,3599,7201
1173,3599,7206
1173,3599,7095
1173,3599,7097
1173,3599,8199
1173,3599,9739
1173,3599,7099
1173,6960,3599
1173,7093,3599
1173,7093,7206
1173,8202,3430
1173,7213,7096
1173,9742,7217
1173,7201,6960
1173,7094,7212
1173,7096,3599
1173,7206,3599
1173,7206,7093
1173,7095,9742
1173,7097,7216
1173,8199,8200
1173,7212,3599
1173,8200,8201
1173,9744,3599
1173,7216,3599
1173,3430,3599
1173,7218,3599
1173,8201,8203
1173,9739,9744
1173,7099,7213
1173,8203,3599
1581,1865,1885
1581,6945,1885
1581,6731,1889
1581,1879,5847
1581,1881,1885
